Country,Date,int_perc,electricity_consumed,population,GDP,continent,country_name
AFG,1990,0.0,1.02114,12412.3,33.5173,Asia,"Afghanistan, Islamic Republic of"
AFG,1991,0.0,1.04477,13299.0,30.4497,Asia,"Afghanistan, Islamic Republic of"
AFG,1992,0.0,0.76805,14485.5,30.0136,Asia,"Afghanistan, Islamic Republic of"
AFG,1993,0.0,0.7296100000000001,15816.6,24.2715,Asia,"Afghanistan, Islamic Republic of"
AFG,1994,0.0,0.75017,17075.7,18.6874,Asia,"Afghanistan, Islamic Republic of"
AFG,1995,0.0,0.6854399999999999,18110.7,24.393,Asia,"Afghanistan, Islamic Republic of"
AFG,1996,0.0,0.62057,18853.4,25.2627,Asia,"Afghanistan, Islamic Republic of"
AFG,1997,0.0,0.56407,19357.1,23.9564,Asia,"Afghanistan, Islamic Republic of"
AFG,1998,0.0,0.5278,19737.8,22.8357,Asia,"Afghanistan, Islamic Republic of"
AFG,1999,0.0,0.52315,20170.8,21.744,Asia,"Afghanistan, Islamic Republic of"
AFG,2000,0.0,0.5343100000000001,20780.0,20.5799,Asia,"Afghanistan, Islamic Republic of"
AFG,2001,0.0047225682421736795,0.65056,21607.0,19.4201,Asia,"Afghanistan, Islamic Republic of"
AFG,2002,0.00456139517022146,0.7389100000000001,22600.8,28.8519,Asia,"Afghanistan, Islamic Republic of"
AFG,2003,0.0878912528559713,0.9732700000000001,23680.9,33.4125,Asia,"Afghanistan, Islamic Republic of"
AFG,2004,0.10580903002195802,0.93142,24726.7,34.3682,Asia,"Afghanistan, Islamic Republic of"
AFG,2005,1.2241480837247098,0.97362,25654.3,36.9487,Asia,"Afghanistan, Islamic Republic of"
AFG,2006,2.10712364546412,1.21041,26433.1,40.1128,Asia,"Afghanistan, Islamic Republic of"
AFG,2007,1.9,1.48878,27100.5,49.1955,Asia,"Afghanistan, Islamic Republic of"
AFG,2008,1.84,1.4290493,27722.3,48.6518,Asia,"Afghanistan, Islamic Republic of"
AFG,2009,3.55,2.0274330000000003,28394.8,53.9395,Asia,"Afghanistan, Islamic Republic of"
AFG,2010,4.0,2.442759,29185.5,56.7712,Asia,"Afghanistan, Islamic Republic of"
AFG,2011,5.0,3.033989,30117.4,60.6103,Asia,"Afghanistan, Islamic Republic of"
AFG,2012,5.454545454545451,3.9191599999999998,31161.4,66.4914,Asia,"Afghanistan, Islamic Republic of"
AFG,2013,5.9,4.64079,32269.6,70.9136,Asia,"Afghanistan, Islamic Republic of"
AFG,2014,6.39,4.78322,33370.8,73.0931,Asia,"Afghanistan, Islamic Republic of"
ALB,1990,0.0,1.659,3286.07,15.5809,Europe,"Albania, Republic of"
ALB,1991,0.0,1.715,3280.4,11.2179,Europe,"Albania, Republic of"
ALB,1992,0.0,1.443,3245.89,10.4103,Europe,"Albania, Republic of"
ALB,1993,0.0,1.7269999999999999,3195.2,11.4097,Europe,"Albania, Republic of"
ALB,1994,0.0,2.017,3146.52,12.3567,Europe,"Albania, Republic of"
ALB,1995,0.011168695486793999,2.1519999999999997,3112.92,14.0002,Europe,"Albania, Republic of"
ALB,1996,0.0321968282260578,2.79,3098.7,15.2744,Europe,"Albania, Republic of"
ALB,1997,0.0485939187626304,2.084,3099.75,13.619000000000002,Europe,"Albania, Republic of"
ALB,1998,0.0650273700200414,2.2,3110.7,14.8459,Europe,"Albania, Republic of"
ALB,1999,0.0814370446040466,3.4819999999999998,3122.7,16.8503,Europe,"Albania, Republic of"
ALB,2000,0.11409734655210901,3.7583599999999997,3129.25,17.9666,Europe,"Albania, Republic of"
ALB,2001,0.325798377067964,3.5487800000000003,3129.7,19.3931,Europe,"Albania, Republic of"
ALB,2002,0.39008127343332,4.54556,3126.18,20.2137,Europe,"Albania, Republic of"
ALB,2003,0.971900415195857,4.110580000000001,3118.02,21.374000000000002,Europe,"Albania, Republic of"
ALB,2004,2.42038779776014,3.7776,3104.89,22.5866,Europe,"Albania, Republic of"
ALB,2005,6.04389086404814,3.7388,3086.81,23.8874,Europe,"Albania, Republic of"
ALB,2006,9.609991315771179,2.99142,3063.02,25.1848,Europe,"Albania, Republic of"
ALB,2007,15.0361154084109,3.69368,3033.99,26.671999999999997,Europe,"Albania, Republic of"
ALB,2008,23.86,4.053,3002.68,28.6821,Europe,"Albania, Republic of"
ALB,2009,41.2,4.302,2973.04,29.6441,Europe,"Albania, Republic of"
ALB,2010,45.0,4.42477,2948.03,30.743000000000002,Europe,"Albania, Republic of"
ALB,2011,49.0,5.14194,2928.6,31.5255,Europe,"Albania, Republic of"
ALB,2012,54.6559590399494,4.32265,2914.09,31.9724,Europe,"Albania, Republic of"
ALB,2013,57.2,4.48241,2903.79,32.2928,Europe,"Albania, Republic of"
ALB,2014,60.1,4.8567599999999995,2896.31,32.8658,Europe,"Albania, Republic of"
DZA,1990,0.0,12.734000000000002,25758.9,231.43400000000003,Africa,"Algeria, People's Democratic Republic of"
DZA,1991,0.0,13.034,26400.5,228.657,Africa,"Algeria, People's Democratic Republic of"
DZA,1992,0.0,14.035,27028.3,232.773,Africa,"Algeria, People's Democratic Republic of"
DZA,1993,0.0,14.039000000000001,27635.5,227.885,Africa,"Algeria, People's Democratic Republic of"
DZA,1994,0.000360673567987076,14.365,28213.8,225.834,Africa,"Algeria, People's Democratic Republic of"
DZA,1995,0.0017689540150143898,14.474,28757.8,234.415,Africa,"Algeria, People's Democratic Republic of"
DZA,1996,0.00173853322594298,15.172,29266.4,244.02599999999998,Africa,"Algeria, People's Democratic Republic of"
DZA,1997,0.010268463150268,15.365,29743.0,246.71099999999998,Africa,"Algeria, People's Democratic Republic of"
DZA,1998,0.0202385545408469,16.905,30192.8,259.293,Africa,"Algeria, People's Democratic Republic of"
DZA,1999,0.19952384299947698,18.492,30623.4,267.59,Africa,"Algeria, People's Democratic Republic of"
DZA,2000,0.49170567914158897,19.71552,31042.2,277.759,Africa,"Algeria, People's Democratic Republic of"
DZA,2001,0.646114016703792,20.64764,31451.5,286.092,Africa,"Algeria, People's Democratic Republic of"
DZA,2002,1.59164126035832,21.62354,31855.1,302.113,Africa,"Algeria, People's Democratic Republic of"
DZA,2003,2.19535973086144,23.611639999999998,32264.2,323.865,Africa,"Algeria, People's Democratic Republic of"
DZA,2004,4.63447508776537,24.425060000000002,32692.2,337.791,Africa,"Algeria, People's Democratic Republic of"
DZA,2005,5.8439420920125595,27.5164,33149.7,357.721,Africa,"Algeria, People's Democratic Republic of"
DZA,2006,7.37598495634886,26.91052,33641.0,363.80199999999996,Africa,"Algeria, People's Democratic Republic of"
DZA,2007,9.45119062555304,28.3348,34167.0,376.171,Africa,"Algeria, People's Democratic Republic of"
DZA,2008,10.18,30.49982,34730.6,385.199,Africa,"Algeria, People's Democratic Republic of"
DZA,2009,11.23,28.315,35333.9,391.36300000000006,Africa,"Algeria, People's Democratic Republic of"
DZA,2010,12.5,33.8405,35977.4,405.452,Africa,"Algeria, People's Democratic Republic of"
DZA,2011,14.0,38.13478,36661.4,417.21,Africa,"Algeria, People's Democratic Republic of"
DZA,2012,15.228026756441698,42.8676,37383.9,431.395,Africa,"Algeria, People's Democratic Republic of"
DZA,2013,16.5,45.2015,38140.1,443.474,Africa,"Algeria, People's Democratic Republic of"
DZA,2014,18.09,49.20682,38923.7,460.32599999999996,Africa,"Algeria, People's Democratic Republic of"
AGO,1990,0.0,0.958,11848.4,62.5656,Africa,"Angola, Republic of"
AGO,1991,0.0,0.899,12248.9,63.1859,Africa,"Angola, Republic of"
AGO,1992,0.0,1.013,12657.4,59.4969,Africa,"Angola, Republic of"
AGO,1993,0.0,1.062,13075.0,45.2275,Africa,"Angola, Republic of"
AGO,1994,0.0,1.071,13503.8,45.8333,Africa,"Angola, Republic of"
AGO,1995,0.0,1.074,13945.2,52.7082,Africa,"Angola, Republic of"
AGO,1996,0.000775928524568031,1.085,14400.7,59.8472,Africa,"Angola, Republic of"
AGO,1997,0.00567374598866159,1.216,14871.6,64.2007,Africa,"Angola, Republic of"
AGO,1998,0.0184537240759316,1.328,15359.6,67.2124,Africa,"Angola, Republic of"
AGO,1999,0.0719640870420026,1.1059999999999999,15866.9,68.6787,Africa,"Angola, Republic of"
AGO,2000,0.10504556246226199,1.19302,16395.5,70.7766,Africa,"Angola, Republic of"
AGO,2001,0.136013867429868,1.35274,16945.8,73.7534,Africa,"Angola, Republic of"
AGO,2002,0.27037674559513397,1.45868,17519.4,83.8323,Africa,"Angola, Republic of"
AGO,2003,0.37068206522572705,1.64976,18121.5,86.3388,Africa,"Angola, Republic of"
AGO,2004,0.464814617985909,1.59608,18758.1,95.7954,Africa,"Angola, Republic of"
AGO,2005,1.1433668265595,2.06798,19433.6,110.19200000000001,Africa,"Angola, Republic of"
AGO,2006,1.90764750723428,2.85054,20149.9,122.917,Africa,"Angola, Republic of"
AGO,2007,3.2,2.7178,20905.4,140.138,Africa,"Angola, Republic of"
AGO,2008,4.6,3.6476800000000003,21695.6,155.786,Africa,"Angola, Republic of"
AGO,2009,6.0,4.13154,22514.3,157.123,Africa,"Angola, Republic of"
AGO,2010,10.0,4.69024,23356.2,164.043,Africa,"Angola, Republic of"
AGO,2011,14.776,4.88636,24220.7,169.739,Africa,"Angola, Republic of"
AGO,2012,16.937210113739802,5.3350800000000005,25107.9,184.238,Africa,"Angola, Republic of"
AGO,2013,19.1,7.05006,26015.8,193.36599999999999,Africa,"Angola, Republic of"
AGO,2014,21.26,8.148660000000001,26941.8,202.69099999999997,Africa,"Angola, Republic of"
ATG,1990,0.0,0.08277000000000001,62.533,1.16507,North America,Antigua and Barbuda
ATG,1991,0.0,0.08277000000000001,63.7608,1.1904299999999999,North America,Antigua and Barbuda
ATG,1992,0.0,0.08277000000000001,64.9886,1.20422,North America,Antigua and Barbuda
ATG,1993,0.0,0.08277000000000001,66.2164,1.26781,North America,Antigua and Barbuda
ATG,1994,0.0,0.08463,67.4442,1.35245,North America,Antigua and Barbuda
ATG,1995,2.20076880190146,0.08556,68.672,1.29349,North America,Antigua and Barbuda
ATG,1996,2.85844957694946,0.08556,70.139,1.3789200000000001,North America,Antigua and Barbuda
ATG,1997,3.4805368380018904,0.08649,71.60600000000001,1.4543700000000002,North America,Antigua and Barbuda
ATG,1998,4.0717164999525,0.08835,73.07300000000001,1.52318,North America,Antigua and Barbuda
ATG,1999,5.30068113752617,0.08835,74.54,1.57965,North America,Antigua and Barbuda
ATG,2000,6.482225737029071,0.13113,76.007,1.6776400000000002,North America,Antigua and Barbuda
ATG,2001,8.899285514505829,0.14973,77.098,1.60134,North America,Antigua and Barbuda
ATG,2002,12.5,0.1674,78.189,1.6178,North America,Antigua and Barbuda
ATG,2003,17.2286487816884,0.18414,79.28,1.7161,North America,Antigua and Barbuda
ATG,2004,24.2665437161785,0.19344,80.37100000000001,1.8150700000000002,North America,Antigua and Barbuda
ATG,2005,27.0,0.21204,81.462,1.93258,North America,Antigua and Barbuda
ATG,2006,30.0,0.22599,82.7756,2.17817,North America,Antigua and Barbuda
ATG,2007,34.0,0.24459,84.0892,2.38108,North America,Antigua and Barbuda
ATG,2008,38.0,0.25203000000000003,85.4028,2.38073,North America,Antigua and Barbuda
ATG,2009,42.0,0.28644000000000003,86.7164,2.09593,North America,Antigua and Barbuda
ATG,2010,47.0,0.296856,88.03,1.9316,North America,Antigua and Barbuda
ATG,2011,52.0,0.296205,89.1382,1.8937700000000002,North America,Antigua and Barbuda
ATG,2012,58.0,0.288765,90.2464,1.95764,North America,Antigua and Barbuda
ATG,2013,63.4,0.288858,91.3546,1.9458799999999998,North America,Antigua and Barbuda
ATG,2014,64.0,0.29443800000000003,92.4628,2.01974,North America,Antigua and Barbuda
ARG,1990,0.0,37.105,32675.95,405.4487,South America,"Argentina, Argentine Republic"
ARG,1991,0.0,39.655,33131.9,448.3389,South America,"Argentina, Argentine Republic"
ARG,1992,0.00299287414623027,45.292,33579.75,491.409,South America,"Argentina, Argentine Republic"
ARG,1993,0.0295270652905125,48.407,34020.12,514.864,South America,"Argentina, Argentine Republic"
ARG,1994,0.0437059511392524,49.934,34453.77,544.914,South America,"Argentina, Argentine Republic"
ARG,1995,0.0862770809737151,54.938,34880.85,529.409,South America,"Argentina, Argentine Republic"
ARG,1996,0.14195470435477,57.928000000000004,35299.2,558.6669999999999,South America,"Argentina, Argentine Republic"
ARG,1997,0.28033988183001196,62.78,35709.0,603.981,South America,"Argentina, Argentine Republic"
ARG,1998,0.830766679676473,67.908,36113.68,627.236,South America,"Argentina, Argentine Republic"
ARG,1999,3.2844819559046297,70.43,36516.9,606.002,South America,"Argentina, Argentine Republic"
ARG,2000,7.038683086217801,73.23106,36921.7,601.221,South America,"Argentina, Argentine Republic"
ARG,2001,9.780807285324071,75.3974,37327.62,574.714,South America,"Argentina, Argentine Republic"
ARG,2002,10.882124377532499,72.47354,37732.75,512.102,South America,"Argentina, Argentine Republic"
ARG,2003,11.9136965509954,79.1129,38137.02,557.356,South America,"Argentina, Argentine Republic"
ARG,2004,16.036684105492302,83.65771,38540.62,583.43,South America,"Argentina, Argentine Republic"
ARG,2005,17.7205833696065,88.61301999999999,38942.95,635.073,South America,"Argentina, Argentine Republic"
ARG,2006,20.9272021035896,97.92409,39341.35,686.179,South America,"Argentina, Argentine Republic"
ARG,2007,25.9466329403819,100.33261,39736.48,747.987,South America,"Argentina, Argentine Republic"
ARG,2008,28.112623479990695,103.75081999999999,40132.93,778.335,South America,"Argentina, Argentine Republic"
ARG,2009,34.0,104.1911,40535.52,732.2689999999999,South America,"Argentina, Argentine Republic"
ARG,2010,45.0,111.18857,40948.95,806.414,South America,"Argentina, Argentine Republic"
ARG,2011,51.0,113.49628999999999,41375.93,854.831,South America,"Argentina, Argentine Republic"
ARG,2012,55.8,117.57158000000001,41813.05,846.057,South America,"Argentina, Argentine Republic"
ARG,2013,59.9,117.51303,42254.68,866.4069999999999,South America,"Argentina, Argentine Republic"
ARG,2014,64.7,123.37853,42694.98,844.638,South America,"Argentina, Argentine Republic"
ARM,1992,0.0,6.358,3442.82,8.17452,Europe,"Armenia, Republic of"
ARM,1993,0.0,3.7239999999999998,3363.11,7.454280000000001,Europe,"Armenia, Republic of"
ARM,1994,0.00911701414140063,3.273,3283.66,7.851380000000001,Europe,"Armenia, Republic of"
ARM,1995,0.0527431233050454,2.858,3217.35,8.392439999999999,Europe,"Armenia, Republic of"
ARM,1996,0.0945729024675962,3.486,3168.21,8.88759,Europe,"Armenia, Republic of"
ARM,1997,0.11165093451832199,4.281000000000001,3133.08,9.18275,Europe,"Armenia, Republic of"
ARM,1998,0.12865947760392302,3.6710000000000003,3108.69,9.85678,Europe,"Armenia, Republic of"
ARM,1999,0.9707377574598771,3.88,3089.02,10.1776,Europe,"Armenia, Republic of"
ARM,2000,1.30047002237784,3.6914800000000003,3069.6,10.7777,Europe,"Armenia, Republic of"
ARM,2001,1.63109466677715,3.6946,3050.69,11.8077,Europe,"Armenia, Republic of"
ARM,2002,1.9604050458212001,3.4412599999999998,3033.98,13.5848,Europe,"Armenia, Republic of"
ARM,2003,4.575217224777809,3.6957400000000002,3017.94,15.4922,Europe,"Armenia, Republic of"
ARM,2004,4.899008571305401,4.19614,3000.72,17.1139,Europe,"Armenia, Republic of"
ARM,2005,5.25298335195804,4.163819999999999,2981.26,19.4868,Europe,"Armenia, Republic of"
ARM,2006,5.63178777731609,4.43884,2958.3,22.0587,Europe,"Armenia, Republic of"
ARM,2007,6.02125339712607,4.776465,2932.61,25.0916,Europe,"Armenia, Republic of"
ARM,2008,6.21,4.55743,2907.61,26.8349,Europe,"Armenia, Republic of"
ARM,2009,15.3,4.4897599999999995,2888.09,23.0378,Europe,"Armenia, Republic of"
ARM,2010,25.0,4.630719999999999,2877.31,23.5481,Europe,"Armenia, Republic of"
ARM,2011,32.0,4.9886,2876.54,24.6432,Europe,"Armenia, Republic of"
ARM,2012,37.5,5.04306,2884.24,26.409000000000002,Europe,"Armenia, Republic of"
ARM,2013,41.9,5.1916199999999995,2897.59,27.2805,Europe,"Armenia, Republic of"
ARM,2014,46.3,5.29666,2912.4,28.2626,Europe,"Armenia, Republic of"
AUS,1990,0.585094712206538,135.404,17092.82,514.715,Oceania,"Australia, Commonwealth of"
AUS,1991,1.09720389137797,137.996,17309.1,509.56300000000005,Oceania,"Australia, Commonwealth of"
AUS,1992,1.7687649125425602,140.1334,17497.62,522.613,Oceania,"Australia, Commonwealth of"
AUS,1993,1.97461101573426,143.988,17655.47,542.997,Oceania,"Australia, Commonwealth of"
AUS,1994,2.23210125436278,147.502,17827.45,569.602,Oceania,"Australia, Commonwealth of"
AUS,1995,2.7596545133321695,152.334,18029.93,585.7669999999999,Oceania,"Australia, Commonwealth of"
AUS,1996,3.2752498701772796,156.54566,18246.45,610.1419999999999,Oceania,"Australia, Commonwealth of"
AUS,1997,16.3693583751403,161.721,18442.8,638.01,Oceania,"Australia, Commonwealth of"
AUS,1998,30.8132394396276,172.088,18630.45,668.056,Oceania,"Australia, Commonwealth of"
AUS,1999,40.783783902185604,176.17700000000002,18836.07,697.832,Oceania,"Australia, Commonwealth of"
AUS,2000,46.75611561167379,182.96956,19057.72,718.934,Oceania,"Australia, Commonwealth of"
AUS,2001,52.68926643103949,193.37082,19299.15,737.7230000000001,Oceania,"Australia, Commonwealth of"
AUS,2002,52.68926643103949,199.56076000000002,19521.48,768.2389999999999,Oceania,"Australia, Commonwealth of"
AUS,2003,52.68926643103949,200.58156,19744.05,789.5980000000001,Oceania,"Australia, Commonwealth of"
AUS,2004,52.68926643103949,205.16246,19960.65,822.1510000000001,Oceania,"Australia, Commonwealth of"
AUS,2005,63.0,200.1373,20206.75,847.0369999999999,Oceania,"Australia, Commonwealth of"
AUS,2006,66.0,204.13083999999998,20495.62,869.956,Oceania,"Australia, Commonwealth of"
AUS,2007,69.45,214.77298,20877.3,908.4639999999999,Oceania,"Australia, Commonwealth of"
AUS,2008,71.67,214.63906,21303.9,932.709,Oceania,"Australia, Commonwealth of"
AUS,2009,74.25,220.032,21730.75,950.22,Oceania,"Australia, Commonwealth of"
AUS,2010,76.0,222.36042,22065.65,972.658,Oceania,"Australia, Commonwealth of"
AUS,2011,79.4876977139029,223.43702000000002,22387.15,1000.3439999999999,Oceania,"Australia, Commonwealth of"
AUS,2012,79.0,222.72246,22780.32,1038.31,Oceania,"Australia, Commonwealth of"
AUS,2013,83.0,222.68833999999998,23168.3,1060.463,Oceania,"Australia, Commonwealth of"
AUS,2014,84.56,223.48564,23514.83,1087.732,Oceania,"Australia, Commonwealth of"
AUT,1990,0.130369376859149,44.305,7686.107,268.6745,Europe,"Austria, Republic of"
AUT,1991,0.259081553302726,47.242,7765.895,277.5955,Europe,"Austria, Republic of"
AUT,1992,0.642817618756698,47.107,7851.16,283.0232,Europe,"Austria, Republic of"
AUT,1993,0.7653427300412969,46.183,7911.4130000000005,285.31,Europe,"Austria, Republic of"
AUT,1994,1.3934229675881,46.871,7937.96,292.2751,Europe,"Austria, Republic of"
AUT,1995,1.8902105240873301,47.945,7949.475,302.0085,Europe,"Austria, Republic of"
AUT,1996,6.90916235325567,49.725,7960.505,308.9685,Europe,"Austria, Republic of"
AUT,1997,9.53397431748034,50.321999999999996,7968.811,315.8081,Europe,"Austria, Republic of"
AUT,1998,15.4212193219603,51.118,7978.205,326.7297,Europe,"Austria, Republic of"
AUT,1999,23.044317102327398,52.336000000000006,7994.7880000000005,337.7718,Europe,"Austria, Republic of"
AUT,2000,33.7301329516915,53.33642,8013.915,350.2023,Europe,"Austria, Republic of"
AUT,2001,39.1854501811114,55.44718,8047.63,354.5009,Europe,"Austria, Republic of"
AUT,2002,36.56,55.9188,8086.536999999999,360.6357,Europe,"Austria, Republic of"
AUT,2003,42.7,57.81084,8126.71,364.2002,Europe,"Austria, Republic of"
AUT,2004,54.28,58.96108,8179.315,373.2541,Europe,"Austria, Republic of"
AUT,2005,58.0,60.535819999999994,8234.445,382.3003,Europe,"Austria, Republic of"
AUT,2006,63.6,62.954480000000004,8272.225,395.9394,Europe,"Austria, Republic of"
AUT,2007,69.37,63.319140000000004,8298.615,410.583,Europe,"Austria, Republic of"
AUT,2008,72.87,63.389219999999995,8324.873,416.721,Europe,"Austria, Republic of"
AUT,2009,73.45,60.795,8345.4,401.0261,Europe,"Austria, Republic of"
AUT,2010,75.17,62.13126,8366.34,407.94300000000004,Europe,"Austria, Republic of"
AUT,2011,78.7399930986888,62.52672,8395.76,420.655,Europe,"Austria, Republic of"
AUT,2012,80.02999391699029,63.30311999999999,8435.458,423.777,Europe,"Austria, Republic of"
AUT,2013,80.6188,63.71828000000001,8486.812,423.63300000000004,Europe,"Austria, Republic of"
AUT,2014,81.0,62.84138000000001,8556.0,427.075,Europe,"Austria, Republic of"
AZE,1992,0.0,15.248,7471.92,42.9013,Europe,"Azerbaijan, Republic of"
AZE,1993,0.0,14.334000000000001,7581.75,32.991,Europe,"Azerbaijan, Republic of"
AZE,1994,0.00143141529756131,14.594000000000001,7683.7,26.5066,Europe,"Azerbaijan, Republic of"
AZE,1995,0.0020555557625386,13.724,7775.42,23.3789,Europe,"Azerbaijan, Republic of"
AZE,1996,0.0063545845467942105,13.614,7855.56,23.6828,Europe,"Azerbaijan, Republic of"
AZE,1997,0.0251879334685925,14.12,7925.67,25.0564,Europe,"Azerbaijan, Republic of"
AZE,1998,0.0374851090404337,14.76,7989.9,27.561999999999998,Europe,"Azerbaijan, Republic of"
AZE,1999,0.0992289415099966,15.118,8054.13,29.6016,Europe,"Azerbaijan, Republic of"
AZE,2000,0.147757575623251,15.4061,8122.74,32.8874,Europe,"Azerbaijan, Republic of"
AZE,2001,0.305564637615618,15.569920000000002,8197.29,36.1432,Europe,"Azerbaijan, Republic of"
AZE,2002,4.99971367812957,16.132620000000003,8277.07,39.5168,Europe,"Azerbaijan, Republic of"
AZE,2003,4.99971367812957,18.30104,8361.43,43.5338,Europe,"Azerbaijan, Republic of"
AZE,2004,4.99971367812957,19.08472,8448.94,47.5702,Europe,"Azerbaijan, Republic of"
AZE,2005,8.03037535616454,17.266460000000002,8538.61,60.6299,Europe,"Azerbaijan, Republic of"
AZE,2006,11.9921773343674,19.43242,8630.15,81.57,Europe,"Azerbaijan, Republic of"
AZE,2007,14.54,16.98402,8724.24,102.292,Europe,"Azerbaijan, Republic of"
AZE,2008,17.08,16.69734,8821.87,113.046,Europe,"Azerbaijan, Republic of"
AZE,2009,27.4,13.47952,8924.38,123.391,Europe,"Azerbaijan, Republic of"
AZE,2010,46.0,13.568220000000002,9032.46,129.589,Europe,"Azerbaijan, Republic of"
AZE,2011,50.0,14.559920000000002,9146.28,127.883,Europe,"Azerbaijan, Republic of"
AZE,2012,54.2,17.79298,9264.68,130.739,Europe,"Azerbaijan, Republic of"
AZE,2013,58.7,18.38526,9385.47,138.312,Europe,"Azerbaijan, Republic of"
AZE,2014,61.0,19.59206,9505.62,142.249,Europe,"Azerbaijan, Republic of"
BHS,1990,0.0,0.83049,256.22700000000003,9.21678,North America,"Bahamas, Commonwealth of the"
BHS,1991,0.0,0.99231,261.007,8.83136,North America,"Bahamas, Commonwealth of the"
BHS,1992,0.0,1.01835,266.028,8.49351,North America,"Bahamas, Commonwealth of the"
BHS,1993,0.0,1.06392,271.065,8.51965,North America,"Bahamas, Commonwealth of the"
BHS,1994,0.0,1.11693,275.849,8.787930000000001,North America,"Bahamas, Commonwealth of the"
BHS,1995,0.9600307209830709,1.09647,280.17900000000003,9.17273,North America,"Bahamas, Commonwealth of the"
BHS,1996,1.74695069755741,1.12809,283.98,9.56015,North America,"Bahamas, Commonwealth of the"
BHS,1997,1.3629539028169502,1.19226,287.363,9.75732,North America,"Bahamas, Commonwealth of the"
BHS,1998,2.3355907103806697,1.29549,290.6,10.2175,North America,"Bahamas, Commonwealth of the"
BHS,1999,3.76455782177031,1.36152,294.063,10.9475,North America,"Bahamas, Commonwealth of the"
BHS,2000,8.0,1.45545,298.045,11.4017,North America,"Bahamas, Commonwealth of the"
BHS,2001,11.8,1.5121799999999999,302.618,11.700999999999999,North America,"Bahamas, Commonwealth of the"
BHS,2002,18.0,1.59588,307.657,12.0175,North America,"Bahamas, Commonwealth of the"
BHS,2003,20.0,1.6833,313.123,11.8655,North America,"Bahamas, Commonwealth of the"
BHS,2004,22.0,1.66907379,318.893,11.9703,North America,"Bahamas, Commonwealth of the"
BHS,2005,25.0,1.7617919999999998,324.848,12.3767,North America,"Bahamas, Commonwealth of the"
BHS,2006,26.0,1.79265219,331.032,12.6882,North America,"Bahamas, Commonwealth of the"
BHS,2007,27.0,1.90204809,337.38699999999994,12.8718,North America,"Bahamas, Commonwealth of the"
BHS,2008,31.54,1.9065,343.68,12.5727,North America,"Bahamas, Commonwealth of the"
BHS,2009,33.88,1.80885,349.6,12.0477,North America,"Bahamas, Commonwealth of the"
BHS,2010,43.0,1.7572349999999999,354.936,12.232999999999999,North America,"Bahamas, Commonwealth of the"
BHS,2011,65.0,1.796388,359.583,12.3081,North America,"Bahamas, Commonwealth of the"
BHS,2012,71.7482028146963,1.6618169999999999,363.58099999999996,12.687999999999999,North America,"Bahamas, Commonwealth of the"
BHS,2013,72.0,1.648797,367.162,12.3481,North America,"Bahamas, Commonwealth of the"
BHS,2014,76.92,1.6823700000000001,370.625,12.4782,North America,"Bahamas, Commonwealth of the"
BHR,1990,0.0,3.0389999999999997,468.165,18.141,Asia,"Bahrain, Kingdom of"
BHR,1991,0.0,3.128,481.00199999999995,20.1522,Asia,"Bahrain, Kingdom of"
BHR,1992,0.0,3.466,493.839,21.5232,Asia,"Bahrain, Kingdom of"
BHR,1993,0.0,3.7880000000000003,506.676,24.3172,Asia,"Bahrain, Kingdom of"
BHR,1994,0.0,4.113,519.512,24.2533,Asia,"Bahrain, Kingdom of"
BHR,1995,0.346205843608434,4.273,532.349,25.1588,Asia,"Bahrain, Kingdom of"
BHR,1996,0.843254219222486,4.499,551.982,26.1891,Asia,"Bahrain, Kingdom of"
BHR,1997,1.64629920170952,4.6530000000000005,599.403,27.0232,Asia,"Bahrain, Kingdom of"
BHR,1998,3.21820215136814,4.967,666.0930000000001,28.33,Asia,"Bahrain, Kingdom of"
BHR,1999,4.72035811783587,5.206,733.678,29.5342,Asia,"Bahrain, Kingdom of"
BHR,2000,6.153732546476071,12.466,630.513,31.1057,Asia,"Bahrain, Kingdom of"
BHR,2001,15.038634251391802,13.161,670.533,31.8805,Asia,"Bahrain, Kingdom of"
BHR,2002,18.0507208881153,13.795,710.554,32.948,Asia,"Bahrain, Kingdom of"
BHR,2003,21.5549449917804,14.452,764.5189999999999,35.0226,Asia,"Bahrain, Kingdom of"
BHR,2004,21.458680507743498,14.78,823.7439999999999,37.4675,Asia,"Bahrain, Kingdom of"
BHR,2005,21.3037335136591,17.794,888.824,40.0037,Asia,"Bahrain, Kingdom of"
BHR,2006,28.2439524318043,19.346,960.425,42.5907,Asia,"Bahrain, Kingdom of"
BHR,2007,32.91,20.024,1039.3,46.1231,Asia,"Bahrain, Kingdom of"
BHR,2008,51.95,19.797,1103.5,49.0021,Asia,"Bahrain, Kingdom of"
BHR,2009,53.0,19.93,1178.42,50.247,Asia,"Bahrain, Kingdom of"
BHR,2010,55.0,20.955560000000002,1228.54,52.4261,Asia,"Bahrain, Kingdom of"
BHR,2011,76.9999665032303,21.43722,1195.02,53.466,Asia,"Bahrain, Kingdom of"
BHR,2012,88.0,21.7183,1208.96,55.4593,Asia,"Bahrain, Kingdom of"
BHR,2013,90.0000397,23.02884,1253.19,58.4634,Asia,"Bahrain, Kingdom of"
BHR,2014,90.99998000000001,24.55707,1314.56,61.0068,Asia,"Bahrain, Kingdom of"
BGD,1990,0.0,5.022,103172.0,162.14700000000002,Asia,"Bangladesh, People's Republic of"
